,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
3766,4420,t-QIQPNRzuI,48.59,quickly,release,40596,fast,release,remove,take,236090.0,25.47,remove,take,236093.0,90.39,[],[],[],[],t-QIQPNRzuI_48-59
3767,4421,t-QIQPNRzuI,50.925,slowly,release,40596,not fast,release,remove,take,236090.0,25.47,remove,take,236093.0,90.39,[],[],[],[],t-QIQPNRzuI_50-925
3768,4431,rto6fkBjE4I,2385.105,quickly,turn,40596,fast,turn,push,press,236460.0,2377.93,,,,,['push'],['press'],[236460],[2377.93],rto6fkBjE4I_2385-105
3769,4449,5c0fadmex9k,278.925,slowly,make,40596,slowly,make,use,use,238063.0,275.82,use,use,238065.0,321.3,"['use', 'use']","['use', 'use']","[238062, 238063]","[270.62, 275.82]",5c0fadmex9k_278-925
3770,4455,UjJIx_uIEok,1118.5749999999996,slowly,lower,40596,slowly,lower,break,separate,236171.0,1085.57,fall,fall,236175.0,1119.26,"['fall', 'fall']","['fall', 'fall']","[236175, 236176]","[1119.26, 1123.42]",UjJIx_uIEok_1118-5749999999996
3771,4456,UjJIx_uIEok,1342.015,slowly,lower,40596,slowly,lower,tighten,twist,236186.0,1288.12,,,,,[],[],[],[],UjJIx_uIEok_1342-015
3772,4457,UjJIx_uIEok,1342.58,slowly,lower,40596,slowly,lower,tighten,twist,236186.0,1288.12,,,,,[],[],[],[],UjJIx_uIEok_1342-58
3773,4473,qH5lXb3A2nc,1020.775,slowly,release,40596,slowly,release,turn,turn,238321.0,1004.61,insert,insert,238323.0,1046.05,[],[],[],[],qH5lXb3A2nc_1020-775
3774,4484,NKpE7Ucugdc,563.115,slowly,twist,40596,slowly,loosen,release,release,243073.0,531.15,strain,drain,243075.0,585.38,[],[],[],[],NKpE7Ucugdc_563-115
3775,4497,5vNTc6O6pws,588.605,slowly,dip,40596,slowly,drop,loosen,twist,238793.0,584.15,pop,put,238795.0,588.72,"['loosen', 'pop']","['twist', 'put']","[238793, 238795]","[584.15, 588.72]",5vNTc6O6pws_588-605
3776,4504,HFxMRd7WChg,138.695,slowly,use,40596,slowly,use,separate,separate,236711.0,119.52,spread,spread,236713.0,139.58,['spread'],['spread'],[236713],[139.58],HFxMRd7WChg_138-695
3777,4531,8rjHoLE_Bnw,852.5,slowly,move,40596,slowly,slide,press,press,240330.0,829.76,line,arrange,240332.0,853.1,['line'],['arrange'],[240332],[853.1],8rjHoLE_Bnw_852-5
3778,4532,vxYNNI_BOXE,661.28,slowly,take,40596,slowly,remove,make,make,235076.0,660.35,pull,pull,235077.0,679.27,['make'],['make'],[235076],[660.35],vxYNNI_BOXE_661-28
3779,4534,3yRsfj4e-HI,142.595,slowly,raise,40596,slowly,lift,remove,take,243686.0,140.05,stick,stick,243688.0,184.48,"['start', 'remove']","['start', 'take']","[243685, 243686]","[132.71, 140.05]",3yRsfj4e-HI_142-595
3780,4560,HZCKGvJ41-U,355.57500000000016,slowly,dip,40596,slowly,drop,fit,fill,238916.0,303.32,push,press,238918.0,469.14,[],[],[],[],HZCKGvJ41-U_355-57500000000016
3781,4571,QCfzpvv3jF8,416.81,slowly,release,40596,slowly,release,hold,hold,235399.0,414.39,loosen,twist,235401.0,419.93,"['hold', 'loosen']","['hold', 'twist']","[235399, 235401]","[414.39, 419.93]",QCfzpvv3jF8_416-81
3782,4576,LBp5867j9-0,222.965,slowly,dip,40596,slowly,drop,slide,move,236019.0,221.08,push,press,236021.0,226.08,"['slide', 'slide', 'push']","['move', 'move', 'press']","[236018, 236019, 236021]","[216.77, 221.08, 226.08]",LBp5867j9-0_222-965
3783,4581,I_rjFa0DxuI,149.88,slowly,pour,40596,slowly,tip,hold,hold,234972.0,144.86,take,take,234974.0,224.52,"['fall', 'use', 'use', 'hold']","['fall', 'use', 'use', 'hold']","[234969, 234970, 234971, 234972]","[140.33, 141.13, 141.92, 144.86]",I_rjFa0DxuI_149-88
3784,5116,m5HrdV1Ad3o,84.08500000000002,quickly,burn,101028,quickly,burn,roast,cook,101637.0,82.11,pour,pour,101639.0,96.3,['roast'],['cook'],[101637],[82.11],m5HrdV1Ad3o_84-08500000000002
3785,5122,Cw7FlIvGRq4,50.38,slowly,add,101028,slowly,add,mix,mix,109053.0,46.7,lift,raise,109056.0,73.61,['mix'],['mix'],[109053],[46.7],Cw7FlIvGRq4_50-38
3786,5123,Cw7FlIvGRq4,58.08,slowly,add,101028,slowly,add,mix,mix,109053.0,46.7,lift,raise,109056.0,73.61,[],[],[],[],Cw7FlIvGRq4_58-08
3787,5132,JLtzeyppL30,2372.055,quickly,hit,101028,quickly,hit,cool,cool,105842.0,2361.07,use,use,105844.0,2488.32,[],[],[],[],JLtzeyppL30_2372-055
3788,5140,_Z2vCcBBrig,366.625,slowly,add,101028,slowly,add,whip,mix,111388.0,358.64,thicken,cook,111391.0,370.2,"['make', 'whip', 'thicken']","['make', 'mix', 'cook']","[111387, 111388, 111391]","[356.87, 358.64, 370.2]",_Z2vCcBBrig_366-625
3789,5141,WlxSdPQsFWo,33.55,quickly,cook,101028,quickly,heat,add,add,106385.0,31.68,start,start,106387.0,35.65,"['start', 'add', 'start', 'chop', 'chop', 'use']","['start', 'add', 'start', 'cut', 'cut', 'use']","[106383, 106385, 106387, 106388, 106389, 106390]","[24.84, 31.68, 35.65, 38.86, 40.43, 41.93]",WlxSdPQsFWo_33-55
3790,5150,zOfZWC1lywk,184.63,slowly,add,101028,slowly,add,scramble,mix,106942.0,178.65,cook,cook,106944.0,193.15,"['scramble', 'cook']","['mix', 'cook']","[106942, 106944]","[178.65, 193.15]",zOfZWC1lywk_184-63
3791,5153,CE0XKh94-hw,495.565,slowly,make,101028,slowly,build,whip,mix,104156.0,493.01,whip,mix,104158.0,505.19,"['turn', 'whip', 'whip']","['turn', 'mix', 'mix']","[104155, 104156, 104158]","[487.03, 493.01, 505.19]",CE0XKh94-hw_495-565
3792,5158,eR6Pp7ZAWD4,528.855,slowly,start,101028,slowly,start,scrape,scrape,111026.0,523.47,put,put,111027.0,529.09,"['mix', 'use', 'use', 'scrape', 'put', 'fold', 'use']","['mix', 'use', 'use', 'scrape', 'put', 'fold', 'use']","[111023, 111024, 111025, 111026, 111027, 111029, 111030]","[518.86, 520.04, 522.32, 523.47, 529.09, 531.7, 535.01]",eR6Pp7ZAWD4_528-855
3793,5159,eR6Pp7ZAWD4,599.51,slowly,start,101028,slowly,start,fold,fold,111040.0,590.22,fold,fold,111042.0,601.7,"['fold', 'fold']","['fold', 'fold']","[111040, 111042]","[590.22, 601.7]",eR6Pp7ZAWD4_599-51
3794,5164,LJ8ZpWGvJgY,101.1,slowly,turn,101028,not quickly,turn,sprinkle,sprinkle,104786.0,97.77,fold,fold,104788.0,110.39,"['sprinkle', 'fold']","['sprinkle', 'fold']","[104786, 104788]","[97.77, 110.39]",LJ8ZpWGvJgY_101-1
3795,5166,2SK-ejeSHmA,477.045,quickly,mix,101028,fast,beat,use,use,101604.0,472.01,build,make,101606.0,492.72,['use'],['use'],[101604],[472.01],2SK-ejeSHmA_477-045
3796,5179,3pERI5-ITzs,134.975,quickly,mix,101028,quickly,mix,add,add,103495.0,129.0,bake,cook,103497.0,151.68,"['melt', 'add']","['melt', 'add']","[103494, 103495]","[126.4, 129.0]",3pERI5-ITzs_134-975
3797,5182,3pERI5-ITzs,224.435,slowly,turn,101028,slowly,turn,bake,cook,103507.0,222.17,bake,cook,103509.0,238.09,['bake'],['cook'],[103507],[222.17],3pERI5-ITzs_224-435
3798,5184,o6pWd_OIzhY,380.64,slowly,add,101028,slowly,add,fold,fold,103414.0,368.33,fold,fold,103418.0,392.28,[],[],[],[],o6pWd_OIzhY_380-64
3799,5185,o6pWd_OIzhY,624.435,quickly,turn,101028,quickly,turn,use,use,103435.0,611.85,make,make,103437.0,705.86,[],[],[],[],o6pWd_OIzhY_624-435
3800,5196,-jyVEprEWGk,1017.665,slowly,pour,101028,slowly,pour,fold,fold,106890.0,983.66,spread,spread,106892.0,1076.63,[],[],[],[],-jyVEprEWGk_1017-665
3801,5198,tA1yMLhPZvY,177.875,slowly,fold,101028,slowly,fold,whisk,mix,108698.0,170.13,add,add,108700.0,199.48,['whisk'],['mix'],[108698],[170.13],tA1yMLhPZvY_177-875
3802,5199,FJJ5kjm8DwU,218.56,slowly,add,101028,slowly,add,coat,dip,108933.0,169.77,mix,mix,108936.0,240.74,[],[],[],[],FJJ5kjm8DwU_218-56
3803,5203,c2pJThxtcQI,24.655,quickly,shake,101028,vigorously,shake,start,start,106244.0,13.44,stir,mix,106246.0,106.78,[],[],[],[],c2pJThxtcQI_24-655
3804,5204,SiuKVIusJHk,559.1949999999998,quickly,burn,101028,quickly,burn,bake,cook,110320.0,554.83,use,use,110322.0,610.03,"['add', 'bake']","['add', 'cook']","[110319, 110320]","[550.46, 554.83]",SiuKVIusJHk_559-1949999999998
3805,5206,SiuKVIusJHk,725.905,quickly,cook,101028,fast,cook,use,use,110328.0,722.34,use,use,110331.0,734.65,"['touch', 'use', 'use']","['touch', 'use', 'use']","[110327, 110328, 110331]","[717.43, 722.34, 734.65]",SiuKVIusJHk_725-905
3806,5216,nCWnZDnk8yo,37.67,slowly,take,101028,slowly,draw,break,separate,110741.0,26.0,turn,turn,110743.0,38.25,"['turn', 'cool']","['turn', 'cool']","[110743, 110744]","[38.25, 42.58]",nCWnZDnk8yo_37-67
3807,5217,nCWnZDnk8yo,91.58,slowly,sprinkle,101028,slowly,drizzle,pour,pour,110748.0,87.5,bring,carry,110750.0,94.54,"['pour', 'bring', 'pour']","['pour', 'carry', 'pour']","[110748, 110750, 110751]","[87.5, 94.54, 101.03]",nCWnZDnk8yo_91-58
3808,5218,nCWnZDnk8yo,158.015,quickly,carry,101028,quickly,bring,whisk,mix,110760.0,147.01,sit,sit,110762.0,159.59,['sit'],['sit'],[110762],[159.59],nCWnZDnk8yo_158-015
3809,5229,I_bt_3211qk,112.83,quickly,turn,101028,quickly,turn,make,make,102821.0,108.34,use,use,102823.0,127.31,"['blend', 'make']","['mix', 'make']","[102820, 102821]","[104.12, 108.34]",I_bt_3211qk_112-83
3810,5230,91DAznuHBj8,456.625,slowly,hit,101028,slowly,tap,bend,bend,101758.0,454.76,scrape,scrape,101760.0,462.04,"['bend', 'scrape']","['bend', 'scrape']","[101758, 101760]","[454.76, 462.04]",91DAznuHBj8_456-625
3811,5232,91DAznuHBj8,732.54,slowly,carry,101028,slowly,bring,whisk,mix,101785.0,709.94,cook,cook,101788.0,750.48,[],[],[],[],91DAznuHBj8_732-54
3812,5233,91DAznuHBj8,864.825,slowly,pour,101028,slowly,pour,apply,spread,101801.0,825.54,soak,soak,101803.0,868.88,['soak'],['soak'],[101803],[868.88],91DAznuHBj8_864-825
3813,5237,0cX7Faz2I6M,75.66,slowly,mix,101028,slowly,whisk,heat,cook,104551.0,67.17,bring,carry,104554.0,89.85,['heat'],['cook'],[104551],[67.17],0cX7Faz2I6M_75-66
3814,5245,841hytYWqIw,315.835,quickly,melt,101028,fast,melt,add,add,108550.0,311.21,add,add,108552.0,318.37,"['add', 'add', 'crack']","['add', 'add', 'separate']","[108550, 108552, 108553]","[311.21, 318.37, 320.01]",841hytYWqIw_315-835
3815,5246,841hytYWqIw,357.425,slowly,mix,101028,slowly,mix,scramble,mix,108559.0,347.82,roll,roll,108561.0,363.25,"['scramble', 'roll']","['mix', 'roll']","[108559, 108561]","[347.82, 363.25]",841hytYWqIw_357-425
3816,5251,QJgTkVsLMoo,72.705,slowly,start,101028,slowly,start,turn,turn,103029.0,54.45,pour,pour,103031.0,73.44,"['pour', 'add', 'scramble']","['pour', 'add', 'mix']","[103031, 103032, 103033]","[73.44, 76.54, 78.97]",QJgTkVsLMoo_72-705
3817,5262,YBXT1dqeugY,826.3050000000003,quickly,take,101028,fast,grab,cool,cool,107692.0,781.81,cool,cool,107694.0,826.85,['cool'],['cool'],[107694],[826.85],YBXT1dqeugY_826-3050000000003
3818,5268,Qjt3vr927Sw,81.775,slowly,mix,101028,slowly,whisk,beat,mix,111151.0,66.21,cut,cut,111154.0,90.94,['cut'],['cut'],[111154],[90.94],Qjt3vr927Sw_81-775
3819,5292,8i770SIUhUM,252.47,quickly,set,101028,fast,set,apply,spread,106733.0,246.74,pour,pour,106735.0,258.55,"['apply', 'pour', 'pour']","['spread', 'pour', 'pour']","[106733, 106735, 106736]","[246.74, 258.55, 259.73]",8i770SIUhUM_252-47
3820,5299,s9iaBFDCSHQ,92.785,slowly,add,101028,slowly,add,mix,mix,104056.0,64.17,mix,mix,104059.0,94.99,"['mix', 'stop', 'whisk', 'set']","['mix', 'stop', 'mix', 'set']","[104059, 104060, 104061, 104062]","[94.99, 98.26, 99.35, 101.28]",s9iaBFDCSHQ_92-785
3821,5302,qD9-mkyDPro,200.34,slowly,add,101028,slowly,add,combine,mix,109574.0,197.49,stick,stick,109576.0,226.55,"['mix', 'combine']","['mix', 'mix']","[109573, 109574]","[192.63, 197.49]",qD9-mkyDPro_200-34
3822,5304,qD9-mkyDPro,351.145,slowly,add,101028,slowly,add,beat,mix,109600.0,349.74,beat,mix,109602.0,353.02,"['freeze', 'beat', 'beat', 'whip']","['cool', 'mix', 'mix', 'mix']","[109599, 109600, 109602, 109604]","[348.16, 349.74, 353.02, 358.71]",qD9-mkyDPro_351-145
3823,5320,yMjvU7yAp4w,143.985,quickly,mix,101028,fast,whisk,add,add,111129.0,138.65,add,add,111131.0,147.08,"['add', 'add', 'cook', 'scramble', 'scramble']","['add', 'add', 'cook', 'mix', 'mix']","[111129, 111131, 111132, 111133, 111134]","[138.65, 147.08, 149.87, 151.56, 153.71]",yMjvU7yAp4w_143-985
3824,5325,QVV_6LCm20s,239.05,quickly,turn,101028,quickly,turn,add,add,107766.0,218.21,crumble,sprinkle,107768.0,243.37,['crumble'],['sprinkle'],[107768],[243.37],QVV_6LCm20s_239-05
3825,5328,nyK6ogU8Xp4,284.66,quickly,burn,101028,fast,burn,add,add,104614.0,260.0,sit,sit,104617.0,299.28,[],[],[],[],nyK6ogU8Xp4_284-66
3826,5340,AxLpbZARkIg,121.645,slowly,add,101028,slowly,add,scramble,mix,106029.0,108.46,turn,turn,106032.0,131.67,[],[],[],[],AxLpbZARkIg_121-645
3827,5347,sM-qiCud0zc,307.55,slowly,add,101028,slowly,add,mix,mix,107560.0,301.04,start,start,107563.0,314.69,"['mix', 'start', 'mix']","['mix', 'start', 'mix']","[107560, 107563, 107564]","[301.04, 314.69, 316.71]",sM-qiCud0zc_307-55
3828,5348,sM-qiCud0zc,329.015,slowly,add,101028,slowly,add,mix,mix,107564.0,316.71,crank,crank,107566.0,338.73,['crank'],['crank'],[107566],[338.73],sM-qiCud0zc_329-015
3829,5688,H3B4m9A5tg0,168.65,quickly,dry,118819,fast,dry,use,use,448505.0,147.79,paint,spread,448508.0,179.42,[],[],[],[],H3B4m9A5tg0_168-65
3830,5689,H3B4m9A5tg0,231.785,quickly,dry,118819,quickly,dry,set,set,448510.0,205.08,rub,spread,448514.0,270.47,[],[],[],[],H3B4m9A5tg0_231-785
3831,5690,H3B4m9A5tg0,240.375,slowly,dry,118819,not fast,dry,set,set,448510.0,205.08,rub,spread,448514.0,270.47,[],[],[],[],H3B4m9A5tg0_240-375
3832,5691,H3B4m9A5tg0,294.705,quickly,dry,118819,quickly,dry,paint,spread,448515.0,288.94,lay,put,448517.0,295.69,"['paint', 'lay', 'apply', 'tear']","['spread', 'put', 'spread', 'separate']","[448515, 448517, 448518, 448519]","[288.94, 295.69, 301.24, 301.14]",H3B4m9A5tg0_294-705
3833,5693,H3B4m9A5tg0,919.065,slowly,raise,118819,slowly,rise,close,close,448538.0,892.82,sit,sit,448540.0,919.65,"['sit', 'burn']","['sit', 'burn']","[448540, 448541]","[919.65, 926.41]",H3B4m9A5tg0_919-065
3834,5697,63oa5pr6IMI,166.935,quickly,shake,118819,vigorously,shake,add,add,449959.0,165.11,add,add,449962.0,176.51,"['add', 'open', 'add']","['add', 'open', 'add']","[449959, 449961, 449962]","[165.11, 176.55, 176.51]",63oa5pr6IMI_166-935
3835,5698,3D3EVciv9t4,107.585,slowly,add,118819,slowly,add,start,start,449749.0,103.94,whisk,mix,449751.0,114.2,"['burn', 'turn', 'start', 'whisk', 'make']","['burn', 'turn', 'start', 'mix', 'make']","[449747, 449748, 449749, 449751, 449752]","[100.69, 103.22, 103.94, 114.2, 114.63]",3D3EVciv9t4_107-585
3836,5705,QOmS0AOcdwI,53.175,quickly,feed,118819,quickly,feed,draw,take,449694.0,41.11,mix,mix,449697.0,59.6,"['stir', 'mix']","['mix', 'mix']","[449696, 449697]","[60.72, 59.6]",QOmS0AOcdwI_53-175
3837,5715,lYryKbPjm4s,582.095,slowly,pour,118819,slowly,pour,dry,dry,447480.0,551.99,break,separate,447482.0,590.59,['break'],['separate'],[447482],[590.59],lYryKbPjm4s_582-095
3838,5727,dhRGyCZVSyA,245.92,slowly,carry,118819,slowly,bring,reduce,cook,450637.0,226.55,reduce,cook,450640.0,259.59,[],[],[],[],dhRGyCZVSyA_245-92
3839,5755,Wv9ybkKDHlA,153.92,quickly,burn,118819,fast,burn,,,,,fall,fall,448560.0,184.86,[],[],[],[],Wv9ybkKDHlA_153-92
3840,5757,rmWgOiQtqoM,196.56,quickly,adjust,118819,quickly,change,place,put,449090.0,191.07,squeeze,press,449092.0,206.47,"['use', 'place', 'squeeze']","['use', 'put', 'press']","[449089, 449090, 449092]","[188.03, 191.07, 206.47]",rmWgOiQtqoM_196-56
3841,5770,HMjpWlgcK-M,45.66,quickly,set,118819,fast,set,pour,pour,450277.0,33.61,carry,carry,450280.0,54.97,['carry'],['carry'],[450280],[54.97],HMjpWlgcK-M_45-66
3842,5771,HMjpWlgcK-M,218.455,quickly,cook,118819,fast,heat,stop,stop,450291.0,216.99,mix,mix,450293.0,220.24,"['stop', 'mix']","['stop', 'mix']","[450291, 450293]","[216.99, 220.24]",HMjpWlgcK-M_218-455
3843,5784,r4DPD5sLFI0,131.365,slowly,mix,83956,not quickly,dissolve,prepare,make,497257.0,107.32,stir,mix,497259.0,134.47,"['stir', 'mix']","['mix', 'mix']","[497259, 497260]","[134.47, 139.33]",r4DPD5sLFI0_131-365
3844,5800,AAzIX3waats,66.215,quickly,separate,83956,quickly,separate,use,use,493431.0,60.57,make,make,493433.0,66.83,"['use', 'add', 'use', 'make', 'add', 'add']","['use', 'add', 'use', 'make', 'add', 'add']","[493429, 493430, 493431, 493433, 493434, 493435]","[56.43, 57.78, 60.57, 66.83, 73.64, 75.11]",AAzIX3waats_66-215
3845,5805,9EpZ8sgJ-kg,85.36,slowly,take,83956,slowly,take,melt,melt,493885.0,67.07,turn,turn,493887.0,87.33,['turn'],['turn'],[493887],[87.33],9EpZ8sgJ-kg_85-36
3846,5809,1B9at5xAMAI,811.03,quickly,separate,83956,fast,break,open,open,496386.0,809.44,grab,take,496388.0,815.13,"['open', 'grab', 'hang', 'hang']","['open', 'take', 'mount', 'mount']","[496386, 496388, 496389, 496390]","[809.44, 815.13, 816.84, 817.42]",1B9at5xAMAI_811-03
3847,5810,1B9at5xAMAI,1002.015,quickly,absorb,83956,fast,absorb,break,separate,496404.0,981.12,break,separate,496408.0,1033.04,[],[],[],[],1B9at5xAMAI_1002-015
3848,5811,1B9at5xAMAI,1033.04,quickly,separate,83956,fast,break,absorb,absorb,496407.0,1008.64,take,take,496410.0,1046.55,[],[],[],[],1B9at5xAMAI_1033-04
3849,5812,1B9at5xAMAI,1181.48,quickly,separate,83956,fast,break,start,start,496413.0,1076.11,hit,hit,496424.0,1199.14,[],[],[],[],1B9at5xAMAI_1181-48
3850,5813,1B9at5xAMAI,1234.685,quickly,separate,83956,fast,break,hit,hit,496425.0,1203.62,put,put,496429.0,1249.97,[],[],[],[],1B9at5xAMAI_1234-685
3851,5814,1B9at5xAMAI,1395.715,quickly,separate,83956,fast,break,set,set,496441.0,1394.14,hit,hit,496444.0,1401.73,"['set', 'hit']","['set', 'hit']","[496441, 496444]","[1394.14, 1401.73]",1B9at5xAMAI_1395-715
3852,5815,1B9at5xAMAI,1785.705,quickly,separate,83956,fast,break,take,take,496461.0,1628.19,crack,separate,496468.0,1800.49,[],[],[],[],1B9at5xAMAI_1785-705
3853,5818,Enm30fLFwZs,289.03,slowly,pour,83956,slowly,pour,turn,turn,495131.0,218.81,add,add,495136.0,308.97,[],[],[],[],Enm30fLFwZs_289-03
3854,5820,IKTPhH2ZBcw,210.56,quickly,take,83956,quickly,grab,change,adjust,497090.0,153.93,start,start,497093.0,349.66,[],[],[],[],IKTPhH2ZBcw_210-56
3855,5821,IKTPhH2ZBcw,626.565,quickly,take,83956,quickly,grab,change,adjust,497099.0,537.82,hold,hold,497101.0,633.28,['hold'],['hold'],[497101],[633.28],IKTPhH2ZBcw_626-565
3856,5823,LcvXl_J5_TQ,303.735,quickly,stick,83956,fast,glue,add,add,495343.0,291.77,use,use,495345.0,305.81,"['use', 'dry']","['use', 'dry']","[495345, 495346]","[305.81, 312.69]",LcvXl_J5_TQ_303-735
3857,5826,TGDr7xCz1rY,146.95999999999995,quickly,mix,83956,fast,whip,break,separate,496598.0,104.24,add,add,496601.0,149.35,['add'],['add'],[496601],[149.35],TGDr7xCz1rY_146-95999999999995
3858,5829,I0rQVogZsM8,194.095,quickly,wash,83956,quick,wipe,shake,shake,493571.0,154.32,clean,wash,493574.0,197.08,['clean'],['wash'],[493574],[197.08],I0rQVogZsM8_194-095
3859,5838,NzZzl1ATkEU,74.36,quickly,fall,83956,quick,fall,use,use,493905.0,35.4,hit,hit,493907.0,80.71,['hit'],['hit'],[493907],[80.71],NzZzl1ATkEU_74-36
3860,5872,-Pf_hmyBFrM,129.89,quickly,cool,40566,quickly,cool,heat,cook,87921.0,125.74,melt,melt,87923.0,131.63,"['heat', 'melt', 'drop']","['cook', 'melt', 'dip']","[87921, 87923, 87924]","[125.74, 131.63, 137.91]",-Pf_hmyBFrM_129-89
3861,5919,INBgQL8-HBQ,26.905,slowly,start,40566,slowly,start,remove,take,87609.0,22.75,remove,take,87611.0,42.5,"['apply', 'remove']","['spread', 'take']","[87608, 87609]","[20.78, 22.75]",INBgQL8-HBQ_26-905
3862,5950,CdgRvp_6U58,253.495,quickly,wash,40566,quick,wash,wipe,wash,85025.0,231.84,,,,,[],[],[],[],CdgRvp_6U58_253-495
3863,5964,YnXsId1mUKQ,529.235,slowly,twist,40566,slowly,tighten,use,use,84701.0,496.1,put,put,84707.0,576.39,[],[],[],[],YnXsId1mUKQ_529-235
3864,5969,0DcY5iQMtg4,431.48,slowly,pump,40566,slowly,pump,close,close,86485.0,427.54,push,press,86487.0,433.38,"['open', 'close', 'push', 'open', 'release', 'close']","['open', 'close', 'press', 'open', 'release', 'close']","[86484, 86485, 86487, 86488, 86489, 86490]","[422.59, 427.54, 433.38, 435.38, 437.39, 437.07]",0DcY5iQMtg4_431-48
3865,6009,9YbmbWhQb7E,39.8,quickly,shake,40566,vigorously,shake,take,take,86015.0,31.53,fit,fill,86017.0,60.93,['take'],['take'],[86015],[31.53],9YbmbWhQb7E_39-8
3866,6024,okrkTkN1xp4,49.23,slowly,turn,40566,slowly,turn,slide,move,86598.0,43.97,push,press,86600.0,54.22,"['push', 'slide', 'push']","['press', 'move', 'press']","[86597, 86598, 86600]","[39.96, 43.97, 54.22]",okrkTkN1xp4_49-23
3867,6041,na1xDvXF2sk,129.875,slowly,start,40566,slowly,start,hold,hold,87192.0,96.69,pull,pull,87194.0,179.59,[],[],[],[],na1xDvXF2sk_129-875
3868,6046,o3QvtJIMY48,266.375,slowly,pull,40566,slowly,pull,hang,mount,86945.0,263.0,tear,separate,86948.0,268.7,"['hold', 'remove', 'hang', 'rip', 'tear']","['hold', 'take', 'mount', 'separate', 'separate']","[86943, 86944, 86945, 86947, 86948]","[261.03, 262.86, 263.0, 269.87, 268.7]",o3QvtJIMY48_266-375
3869,6095,Kf94JCTgzUU,148.37,slowly,cook,106686,slowly,thicken,form,make,575298.0,145.72,mix,mix,575303.0,160.15,"['roast', 'mix', 'pour', 'form']","['cook', 'mix', 'pour', 'make']","[575295, 575296, 575297, 575298]","[140.47, 141.88, 143.29, 145.72]",Kf94JCTgzUU_148-37
3870,6101,tuSu31UcZc0,64.51499999999999,slowly,roll,106686,slowly,roll,chop,cut,578756.0,63.43,chop,cut,578758.0,77.75,"['remove', 'remove', 'chop']","['take', 'take', 'cut']","[578754, 578755, 578756]","[59.48, 60.34, 63.43]",tuSu31UcZc0_64-51499999999999
3871,6110,09DwezdtcSo,593.6949999999998,slowly,cut,106686,slowly,cut,fall,fall,577813.0,584.47,take,take,577815.0,598.08,"['fall', 'take']","['fall', 'take']","[577813, 577815]","[584.47, 598.08]",09DwezdtcSo_593-6949999999998
3872,6128,eV-FOwP-xCw,230.305,quickly,add,106686,quickly,add,start,start,574400.0,155.58,grind,grind,574403.0,236.81,['grind'],['grind'],[574403],[236.81],eV-FOwP-xCw_230-305
3873,6129,eV-FOwP-xCw,268.755,quickly,add,106686,quickly,add,make,make,574405.0,258.43,cook,cook,574408.0,305.31,[],[],[],[],eV-FOwP-xCw_268-755
3874,6140,2qV40NfC8Bs,87.47,quickly,cover,106686,quickly,cover,soften,cook,577686.0,78.01,cook,cook,577688.0,100.64,['soften'],['cook'],[577686],[78.01],2qV40NfC8Bs_87-47
3875,6144,yeULzJJIGUQ,122.75,slowly,cook,106686,slowly,toast,add,add,575343.0,120.55,add,add,575347.0,160.83,['add'],['add'],[575343],[120.55],yeULzJJIGUQ_122-75
3876,6154,_go7Uh7wXvc,54.065,quickly,arrange,106686,quickly,arrange,mix,mix,577143.0,46.33,cook,cook,577145.0,62.54,"['mix', 'cook']","['mix', 'cook']","[577143, 577145]","[46.33, 62.54]",_go7Uh7wXvc_54-065
3877,6157,_go7Uh7wXvc,222.835,quickly,add,106686,quickly,add,use,use,577161.0,204.29,use,use,577164.0,246.67,[],[],[],[],_go7Uh7wXvc_222-835
