,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
2744,8948,58501,dmSqosMLNh8_000010_000020,dmSqosMLNh8,10.0,20.0,train,stand,outside,"An individual is holding a newspaper, sets it down on the table and then there are a bunch of adults standing outside by a green car.",stand,outdoor
2745,9168,59700,7MBNWKgmo-M_000003_000013,7MBNWKgmo-M,3.0,13.0,train,stand,outside,Two horses are standing outside and a man lifts one of the horse's legs to clean its feet.,stand,outdoor
2746,9279,60129,C48Xsbre974_000303_000313,C48Xsbre974,303.0,313.0,train,stand,outside,Outside someone is standing in front of a unicycle then pushes it to the camera.,stand,outdoor
2747,9325,60427,cF-hOFVd2SE_000007_000017,cF-hOFVd2SE,7.0,17.0,train,stand,outside,A girl is standing outside and roasting a marshmallow on a fire.,stand,outdoor
2748,9383,60588,w9SmBlskVww_000122_000132,w9SmBlskVww,122.0,132.0,train,stand,outside,People are standing outside while a whole pig is roasted on a grill.,stand,outdoor
2749,9416,60742,hs32q9qwgpg_000038_000048,hs32q9qwgpg,38.0,48.0,train,stand,outside,a person tries to climb up a rock wall that is standing outside in the daytime,stand,outdoor
2750,9446,60852,pv2Aiv6VfC0_000005_000015,pv2Aiv6VfC0,5.0,15.0,train,stand,outdoors,People are standing around outdoors in a group playing hand games.,stand,outdoor
2751,9448,60881,XDSW9Rx9uG0_000003_000013,XDSW9Rx9uG0,3.0,13.0,train,stand,outside,"Two men are standing outside talking, one of them points at the camera, then they play rock, paper, scissors and one of the men runs off.",stand,outdoor
2752,9458,60963,JLJpo2Z7_As_000002_000012,JLJpo2Z7_As,2.0,12.0,train,stand,outside,"Three people standing outside by a sculpture, play rock, paper, scissors.",stand,outdoor
2753,9896,64271,2u1MqYT1B3I_000046_000056,2u1MqYT1B3I,46.0,56.0,train,stand,outside,A man standing outside shaves his head using an electric razor.,stand,outdoor
2754,9937,64480,BAiRyPFPaAI_000070_000080,BAiRyPFPaAI,70.0,80.0,train,stand,outside,A woman stands outside and holds and shears a sheep with large clippers,stand,outdoor
2755,9956,64637,R3ZJTzoGWMM_000354_000364,R3ZJTzoGWMM,354.0,364.0,train,stand,outside,A man stands outside in the dark and shines a flashlight on various areas.,stand,outdoor
2756,10018,65087,5BoaDZLEXwI_000397_000407,5BoaDZLEXwI,397.0,407.0,train,stand,outside,A bunch of people standing outside  ona field playing a game of football,stand,outdoor
2757,10041,65264,jiOopSLvFMQ_000005_000015,jiOopSLvFMQ,5.0,15.0,train,stand,outside,A man stands outside and spins to throw a ball like a shot put.,stand,outdoor
2758,10063,65380,CsqpwCNYfpY_000003_000013,CsqpwCNYfpY,3.0,13.0,train,stand,outside,A woman is standing outside in a sports uniform and throws a ball.,stand,outdoor
2759,15031,97778,7qnnCkJdBZc_000121_000131,7qnnCkJdBZc,121.0,131.0,test,stand,fast,A young baby plays on the floor with a ball and throws it on a bed and stands up fast.,stand,quickly
2760,1990,13708,yPiezvupRcs_000009_000019,yPiezvupRcs,9.0,19.0,train,stand,slowly,"Weightlifter holds barbell in front of his hips, squats and lifts the barbell to his shoulders, and then slowly stands.",stand,slowly
2761,2331,15383,0zQbkdxEGvo_000068_000078,0zQbkdxEGvo,68.0,78.0,train,stand,slowly,A very flexible man is slowly standing up on his arms and doing a flip with a crowd of people watching.,stand,slowly
2762,8441,55189,0TYDi3-vpW8_000038_000048,0TYDi3-vpW8,38.0,48.0,train,stand,slowly,A person is pooring beer into a titled glass and then slowly stands the glass upright.,stand,slowly
2763,10698,69165,9cH8L0suD7I_000013_000023,9cH8L0suD7I,13.0,23.0,train,stand,slowly,A young man jerks heavy weights over his head and slowly stand up with them.,stand,slowly
2764,12379,79757,DIrYfnfogiA_000148_000158,DIrYfnfogiA,148.0,158.0,train,start,carefully,A person carefully and slowly starts to demonstrate how to tie a neck-tie.,start,carefully
2765,9883,64237,7Wrgs-FnDj8_000004_000014,7Wrgs-FnDj8,4.0,14.0,train,begin,aggressively,"A boy puts a pencil into a manual sharpener, bangs on it and then aggressively begins to turn the winder.",start,firmly
2766,2871,18834,W1OFAYcZ-hQ_000001_000011,W1OFAYcZ-hQ,1.0,11.0,train,begin,violently,"A person stands at a kitchen island, picks up a knife, then violently begins stabbing a watermelon with the knife",start,gently
2767,5998,38898,Y7WU3U0LTeI_000004_000014,Y7WU3U0LTeI,4.0,14.0,train,start,indoors,A young guy starting fire indoors using a lighter and some form of gas.,start,indoor
2768,2390,15669,ATZxipJouSI_000042_000052,ATZxipJouSI,42.0,52.0,train,start,outdoors,"While outdoors, a person has started a fire and is cracking and frying eggs in a pan over the fire.",start,outdoor
2769,2392,15674,tv47n4W_Bgo_000033_000043,tv47n4W_Bgo,33.0,43.0,train,start,outside,Outside someone started a fire with sticks and has a pan on top.,start,outdoor
2770,3046,20386,JurZfDqOm30_000004_000014,JurZfDqOm30,4.0,14.0,train,start,outside,a couple of people outside in the daylight starting their boat together,start,outdoor
2771,3635,24461,W-d_8UeCsrc_000000_000010,W-d_8UeCsrc,0.0,10.0,train,start,outdoors,A man starts a large fire outdoors that quickly gets out of hand.,start,outdoor
2772,6003,38916,83sg7S-0IEw_000012_000022,83sg7S-0IEw,12.0,22.0,train,start,outdoors,A young man starts a grill fire outdoors and it kind of gets out of hand.,start,outdoor
2773,9253,60011,t8HNb09aU94_000000_000010,t8HNb09aU94,0.0,10.0,train,start,up,"A man sitting in an orange tractor starts the motor, then stops it and says to start it back up.",start,upwards
2774,1652,11355,W1ftzvVJxi4_000001_000011,W1ftzvVJxi4,1.0,11.0,train,step,sideways,A personal training is helping a woman train by making her step sideways.,step,horizontally
2775,343,2819,jQ-we3Van3E_000505_000515,jQ-we3Van3E,505.0,515.0,train,step,in,A nurse wraps gauze around the hand of a patient before the doctor steps in and wraps the patient's hand.,step,in
2776,4693,31025,2XxiZfKQh90_000064_000074,2XxiZfKQh90,64.0,74.0,train,step,in,Soccer players confront and shove each other before several men step in to break them apart.,step,in
2777,7200,47063,yvVXPy0x-XI_000038_000048,yvVXPy0x-XI,38.0,48.0,train,step,in,a man giving the news when another man steps in from behind,step,in
2778,4787,31471,dm3FeCt3eHw_000051_000061,dm3FeCt3eHw,51.0,61.0,train,step,inside,A man stepping and swinging a bat connecting with two balls inside of a batting cage.,step,indoor
2779,11114,71802,hDZxaXqpzqg_000055_000065,hDZxaXqpzqg,55.0,65.0,train,step,inside,A person steps inside of a bucket full of berries and poses.,step,indoor
2780,5370,34954,CHrpCt0cc0w_000000_000010,CHrpCt0cc0w,0.0,10.0,train,step,out,"A car drives down an urban road at night, and a pedesrian steps out between parked cars ahead and crosses just in front of the car carrying some boxes",step,out
2781,5046,33026,OeZ-lhW90bs_000057_000067,OeZ-lhW90bs,57.0,67.0,train,step,outdoors,Outdoors an adult female is stepping through a hoola hoop then she starts hoola-ing with two hoola hoops.,step,outdoor
2782,6811,44558,LnnVAFtPOKw_000002_000012,LnnVAFtPOKw,2.0,12.0,train,step,outside,Someone unlocks a door and then opens it and steps outside.,step,outdoor
2783,12894,83322,DoH8sIQyOyk_000000_000010,DoH8sIQyOyk,0.0,10.0,train,step,purposely,Two teen girls in a residential neighborhood with houses that all look the same purposely step off so that they can step with the same feet in unison.,step,purposefully
2784,10162,65965,-csnX41Q5NU_000000_000010,-csnX41Q5NU,0.0,10.0,train,step,quickly,Two people are stepping in place quickly in time to some music.,step,quickly
2785,11560,74238,UtYqJGjafes_000106_000116,UtYqJGjafes,106.0,116.0,train,step,slowly,"Man performs tai chi by slowly stepping forward, raising arms bent at elbow and wrists, lowering arms together and pointing feet.",step,slowly
2786,12584,81081,i7mUWRkdSAc_000021_000031,i7mUWRkdSAc,21.0,31.0,train,step,slowly,Man lifts mallet and swings down over large tire as he steps slowly around tire.,step,slowly
2787,6765,44179,nsD3O9AWIDc_000219_000229,nsD3O9AWIDc,219.0,229.0,train,stick,constantly,A person is sitting and constantly sticking a pin a cushion doll,stick,continuously
2788,260,1948,6FEwHX0NpOQ_000386_000396,6FEwHX0NpOQ,386.0,396.0,train,stick,inside,A person sticks their hands inside of a computer and adjusts the components.,stick,indoor
2789,1941,13247,-EAmdsQRu1s_000087_000097,-EAmdsQRu1s,87.0,97.0,train,stick,inside,A person shovels up dirt out of the water while and sticks a hand inside to grab something.,stick,indoor
2790,5211,33840,GaBb7y209Sg_000000_000010,GaBb7y209Sg,0.0,10.0,train,stick,outside,Outside someone sticks their hand in a body of water and pulls out a piece of glass.,stick,outdoor
2791,11513,73951,qfTOBaT5Stg_000000_000010,qfTOBaT5Stg,0.0,10.0,train,block,properly,A man shows two kids how to properly block one another in a football game.,stop,properly
2792,16459,106950,R6ECye4m-z8_000005_000015,R6ECye4m-z8,5.0,15.0,test,stretch,carefully,a man on all fours carefully stretching the muscles in his lower legs,stretch,carefully
2793,1469,10226,toC51M5xMU4_000002_000012,toC51M5xMU4,2.0,12.0,train,stretch,sideways,A girl in front of the adults sitting cartwheeled and then stretched her leg sideways,stretch,horizontally
2794,2166,14662,RTQvpQx4LYs_000004_000014,RTQvpQx4LYs,4.0,14.0,train,stretch,sideways,A lady with her legs wide stretched sideways climbs down a rope,stretch,horizontally
2795,625,4257,C7okhbC3viU_000001_000011,C7okhbC3viU,1.0,11.0,train,stretch,inside,A girl is stretching inside and is getting warmed up for something.,stretch,indoor
2796,6173,40007,O_gcOGU7Ix0_000061_000071,O_gcOGU7Ix0,61.0,71.0,train,stretch,outside,A man is seen hold a weight bar while  stretching his waist outside.,stretch,outdoor
2797,11154,71974,PmIOJen4EjY_000003_000013,PmIOJen4EjY,3.0,13.0,train,stretch,outside,A female is shown standing and stretching her arms outside.,stretch,outdoor
2798,6165,39931,whwwIax9RRc_000029_000039,whwwIax9RRc,29.0,39.0,train,stretch,properly,The woman is in the gym and is demonstrating how to properly stretch and bend.,stretch,properly
2799,6500,42643,vRrxLCuStag_000147_000157,vRrxLCuStag,147.0,157.0,train,stretch,properly,A woman is demonstrating how to properly stretch out one's neck.,stretch,properly
2800,11184,72105,jvPvrR-0qJY_000015_000025,jvPvrR-0qJY,15.0,25.0,train,stretch,properly,A person who is showing us how to properly stretch out our calf's.,stretch,properly
2801,11186,72115,4YyKnUMQ9PU_003418_003428,4YyKnUMQ9PU,3418.0,3428.0,train,stretch,properly,A woman is in her home gym showing how to stretch the calves properly.,stretch,properly
2802,11195,72164,ZCohrbgnXjs_000340_000350,ZCohrbgnXjs,340.0,350.0,train,stretch,properly,A man in a living room demonstrates how to properly stretch.,stretch,properly
2803,7468,49085,e1lLmbbiksk_000144_000154,e1lLmbbiksk,144.0,154.0,train,strum,vigorously,"On a stage, a man vigorously strums a chellow with a bow.",strum,quickly
2804,7769,50692,meMLnQoTKB8_000137_000147,meMLnQoTKB8,137.0,147.0,train,strum,quickly,"In a room, a young man is quickly strumming and playing a guitar.",strum,quickly
2805,11634,74731,RazPuZXsKDY_000000_000010,RazPuZXsKDY,0.0,10.0,train,strum,quickly,"A dark haired, muscular guy is quickly strumming a guitar.",strum,quickly
2806,11637,74750,Caduqe8W8R0_000117_000127,Caduqe8W8R0,117.0,127.0,train,strum,quickly,"A guy strums an eletric guitar quickly, shows the chords, and then talks",strum,quickly
2807,7819,51053,WXGStdBjBZ4_000077_000087,WXGStdBjBZ4,77.0,87.0,train,pluck,slowly,Someone slowly plucks the strings on a small handheld harp.,strum,slowly
2808,7821,51055,kG2KyJU0q4E_000091_000101,kG2KyJU0q4E,91.0,101.0,train,strum,slowly,An elderly woman is slowly strumming the strings of the harp.,strum,slowly
2809,7919,51603,TmXkz2xx0og_000048_000058,TmXkz2xx0og,48.0,58.0,train,strum,slowly,A man is sitting and slowly strumming a musical guitar type instrument.,strum,slowly
2810,15900,103497,7nl_MxNbWS4_000004_000014,7nl_MxNbWS4,4.0,14.0,test,surf,inside,People wildly  crowd surf inside at a concert.,surf,indoor
2811,13292,85865,f0Z6e6DJItI_000065_000075,f0Z6e6DJItI,65.0,75.0,train,windsurf,swiftly,"A man is windsurfing swiftly through a body of water, hitting a few waves as he goes.",surf,quickly
2812,13294,85868,mdmkxX5z-fA_000060_000070,mdmkxX5z-fA,60.0,70.0,train,windsurf,quickly,A man hangs on to a railing as he quickly windsurfs through the ocean.,surf,quickly
2813,9722,62633,T_qmGKyeKNU_000120_000130,T_qmGKyeKNU,120.0,130.0,train,swim,backwards,A scuba diver swims backwards and gives two thumbs up.,swim,backwards
2814,11271,72706,pjJ-eYYBdrs_000019_000029,pjJ-eYYBdrs,19.0,29.0,train,swim,backwards,A person is swimming backwards in a public pool where other people are swimming and wading.,swim,backwards
2815,11273,72722,n8YPg3789rU_000040_000050,n8YPg3789rU,40.0,50.0,train,swim,backwards,Individuals are swimming backwards while a man speaks during a competition.,swim,backwards
2816,11274,72725,PSoOEOVfXE0_000024_000034,PSoOEOVfXE0,24.0,34.0,train,swim,backwards,A girl swimming in a pool of water backwards in a swim meet.,swim,backwards
2817,11276,72732,LR5AMf4xULs_000001_000011,LR5AMf4xULs,1.0,11.0,train,swim,backwards,A person in a swimming pool swims across the pool backwards.,swim,backwards
2818,825,5577,5mXw6ImTSTM_000000_000010,5mXw6ImTSTM,0.0,10.0,train,swim,forward,a person in the ocean swimming forward with the help of the waves,swim,forwards
2819,11340,73011,qI8i3_7Tqtw_000124_000134,qI8i3_7Tqtw,124.0,134.0,train,swim,forward,A woman practices swimming forward in a pool built for competition.,swim,forwards
2820,11361,73092,X0n1h5W0H4E_000012_000022,X0n1h5W0H4E,12.0,22.0,train,swim,sideways,A person is swimming sideways while there friend records them.,swim,horizontally
2821,1402,9617,7wIJ9ea7krQ_000127_000137,7wIJ9ea7krQ,127.0,137.0,train,swim,inside,Two male are shown to be in a small boat and are both swimming inside of a pond.,swim,indoor
2822,3847,25593,lRNbT_tv8Io_000014_000024,lRNbT_tv8Io,14.0,24.0,train,swim,indoors,A fish swims around in a fish tank alone indoors.,swim,indoor
2823,9727,62685,l6DVXUQWMxE_000082_000092,l6DVXUQWMxE,82.0,92.0,train,swim,inside,"A person swimming inside of a large tank is waving, while another joins them.",swim,indoor
2824,9728,62706,64BhyrIZkz0_000002_000012,64BhyrIZkz0,2.0,12.0,train,swim,inside,A person is in the ocean and is swimming inside of it quickly.,swim,indoor
2825,9732,62768,PTShUWD1lD4_000379_000389,PTShUWD1lD4,379.0,389.0,train,swim,inside,A person is shown as they're swimming inside of the water.,swim,indoor
2826,9734,62791,sXo7WMryyZs_000017_000027,sXo7WMryyZs,17.0,27.0,train,swim,inside,A person is showing how they swim inside of the ocean and deep diving.,swim,indoor
2827,9735,62801,Wv02oSoS3vw_000367_000377,Wv02oSoS3vw,367.0,377.0,train,swim,inside,A person is showing how they are swimming inside of a ocean alone.,swim,indoor
2828,11277,72733,LR5AMf4xULs_000001_000011,LR5AMf4xULs,1.0,11.0,train,swim,indoors,A person is shown swimming in a pool indoors getting ready.,swim,indoor
2829,5213,33843,2uosZxFmZtI_000063_000073,2uosZxFmZtI,63.0,73.0,train,swim,outdoors,A woman swims outdoors wearing a bright pink camp and carrying a small oval orange shaped buoy with her.,swim,outdoor
2830,11322,72936,-d-cfnAoYh4_000000_000010,-d-cfnAoYh4,0.0,10.0,train,swim,outside,Outside someone is swimming laps under the water in a pool.,swim,outdoor
2831,827,5584,bcpuDaxOeuU_000000_000010,bcpuDaxOeuU,0.0,10.0,train,swim,quickly,Two people in water are trying to quickly swim away from a wave.,swim,quickly
2832,3855,25663,F4ouJVZGZAk_000055_000065,F4ouJVZGZAk,55.0,65.0,train,swim,quickly,"Fish quickly swim around in a fish tank, and go to the top for food.",swim,quickly
2833,5198,33791,twepY5672po_000036_000046,twepY5672po,36.0,46.0,train,swim,fast,Two men are in pool having a race to see who swim the fastest,swim,quickly
2834,5212,33841,DOtYzQ7IMQA_000180_000190,DOtYzQ7IMQA,180.0,190.0,train,swim,quickly,Some men swims quickly towards a snowy shore as a woman in a heavy coat walks towards the bank with towels.,swim,quickly
2835,5588,35922,zXfpajR_Z28_000001_000011,zXfpajR_Z28,1.0,11.0,train,swim,quickly,"Boy runs and jumps and does a cannon ball into the pool, then quickly swims back to the edge of the pool.",swim,quickly
2836,5602,36021,KBgJakE6MY4_000004_000014,KBgJakE6MY4,4.0,14.0,train,swim,vigorously,"A young child jumps into a swimming pool and loses a ball, then swims vigorously after it.",swim,quickly
2837,9729,62707,64BhyrIZkz0_000002_000012,64BhyrIZkz0,2.0,12.0,train,swim,quickly,A person is in the ocean and is swimming inside of it quickly.,swim,quickly
2838,10768,69683,vRbsfXdSpuQ_000045_000055,vRbsfXdSpuQ,45.0,55.0,train,swim,quickly,A catfish swims quickly through murky water and a scuba diver paddles.,swim,quickly
2839,10775,69793,v1n5vzkjLMg_000019_000029,v1n5vzkjLMg,19.0,29.0,train,swim,quickly,Many different colored fish are swimming quickly under water.,swim,quickly
2840,11278,72736,uOGesCKU7mw_000030_000040,uOGesCKU7mw,30.0,40.0,train,swim,quickly,A little girl in the middle lane of a large pool does the backstroke as a man swims quickly by.,swim,quickly
